component_01,component_02,component_03,roiName
0.0513508030345011,0.0494089592814928,0.0457683553759766,Parcel_178
0.0185197700125931,0.0189386815830605,0.0164134842133648,Parcel_179
0.0196449968693145,0.0204892043636876,0.0215584862082942,Parcel_180
0.0329698051182459,0.0353198891831733,0.02286909683009,Parcel_181
0.0327979893479537,0.0320163874780977,0.0221160925828252,Parcel_182
0.0252019947682128,0.0263010692882584,0.0232219448981051,Parcel_183
0.0182403130185289,0.0154069697308196,0.0139548343384388,Parcel_184
0.00878717667666116,0.00843749362895697,0.0104324889334176,Parcel_185
0.00500199224762727,0.00522871694832167,0.00432973651048382,Parcel_186
0.0394515468855909,0.0393716618058032,0.0484364109015096,Parcel_187
0.0498651340181858,0.047667745950869,0.0514070839201365,Parcel_188
0.0559977760594303,0.0515817979427679,0.0484941228537108,Parcel_189
0.0198949878038069,0.0170791121490447,0.0176527714127435,Parcel_190
0.0472572501432692,0.0447623320368787,0.0395923461355643,Parcel_191
0.0379391912671259,0.0352340728957421,0.0310909896566258,Parcel_192
0.0445140177026898,0.0413852504939757,0.0353496859379527,Parcel_193
0.0558113998673683,0.051549302321247,0.0445371177390694,Parcel_194
0.061051579729313,0.0572507128306475,0.0434641154441403,Parcel_195
0.0486866417868434,0.0429458257407897,0.0417828950914618,Parcel_196
0.0503448788201123,0.051420393201178,0.0449213548861851,Parcel_197
0.0512146481427938,0.0501766615909092,0.0495767158746746,Parcel_198
0.0416433629347314,0.0414161097693751,0.0436108267598253,Parcel_199
0.0533253222070739,0.0525652408758854,0.0531412021625497,Parcel_200
0.0406107357594451,0.0404644805872216,0.0429044103358752,Parcel_201
0.0512381578382861,0.0497377471679992,0.0482618107717912,Parcel_202
0.0343761886289574,0.0321409005222963,0.0342743386184892,Parcel_203
0.0363585147612345,0.0329969078789366,0.0359319088527516,Parcel_204
0.0548406556941851,0.0527315626194642,0.0462738202409062,Parcel_205
0.0591049681964734,0.0591596824038392,0.0647862628646824,Parcel_206
0.0494816644787271,0.0458635366761931,0.046474847028255,Parcel_207
0.0497133733678961,0.0467455550706837,0.0465228990160541,Parcel_208
0.0476636267515329,0.0473929163618053,0.0503462703623887,Parcel_209
0.0442920440234929,0.0433613692714481,0.0520289778937721,Parcel_210
0.0326656655395164,0.0328596207301798,0.0357851991066355,Parcel_211
0.0378739445562949,0.0375453858889444,0.0414441665345956,Parcel_212
0.0232237960950803,0.0224127198601184,0.0281754753817598,Parcel_213
0.0281374044871442,0.0285099714950464,0.0332965313997041,Parcel_214
0.0447996471083135,0.041195908593728,0.0403738402471105,Parcel_215
0.0602458063947671,0.0566034266229072,0.0554473078385494,Parcel_216
0.0531915471650563,0.050811676665621,0.0563125569715536,Parcel_217
0.0534352851745042,0.0495846826630617,0.0437595031950703,Parcel_218
0.0345895521029208,0.0342456457568549,0.0423977811926061,Parcel_219
0.0417268133484391,0.0411544731825118,0.0370793071720459,Parcel_220
0.0530044867155192,0.0458089917388615,0.0497449493219387,Parcel_221
0.0624798213794782,0.050682897283195,0.0573655809768193,Parcel_222
0.0438199966800131,0.0406492629299793,0.0423122192991623,Parcel_223
0.0446914729170774,0.0402637731394239,0.0387171242278245,Parcel_224
0.0498951592667473,0.050712294475053,0.0435031851120345,Parcel_225
0.0537926245903029,0.055095143086683,0.0524501609971992,Parcel_226
0.035288161257389,0.0358931915732768,0.0285360845061857,Parcel_227
0.0392604978170989,0.0376518323617981,0.0273161980508617,Parcel_228
0.0157432321715089,0.0163174126324532,0.0197575777739676,Parcel_229
0.0309422301127023,0.0289164405914623,0.0255199231008291,Parcel_230
0.026521235636116,0.0261248633228969,0.0281851317050211,Parcel_231
0.0324471893547584,0.0319857245005219,0.0354280521252504,Parcel_232
0.0460493969009452,0.0438575385699372,0.0401710477463267,Parcel_233
0.0406263896782255,0.0386492642085203,0.0337181142026612,Parcel_234
0.0319532591969964,0.0346652253854329,0.0456469240993126,Parcel_235
0.0223211481580806,0.0224514592467946,0.0328137187272054,Parcel_236
0.0449926178037555,0.0456968629144404,0.0497583013964993,Parcel_237
0.0404480736585886,0.0445833660065499,0.0525609161444321,Parcel_238
0.0321648425197631,0.0327440394989747,0.0331398246563825,Parcel_239
0.0431165137430953,0.0417404095690651,0.0432719401885734,Parcel_240
0.0485603518062359,0.0452727510487311,0.0349226503375752,Parcel_241
0.0834125891025036,0.0816633033765561,0.0637509087910335,Parcel_242
0.0243902674569985,0.0256955509091667,0.0341685245302461,Parcel_243
0.0172212182604394,0.0178285482189772,0.0159687933666831,Parcel_244
0.0240765871272972,0.0211012314871669,0.0184961062572528,Parcel_245
0.0278657918066914,0.0277866815884559,0.026477100277669,Parcel_246
0.0372581509253874,0.0358606653927913,0.0356979511762832,Parcel_247
0.0540269128448061,0.0501943595184991,0.0566066704581389,Parcel_248
0.0378532498738151,0.0364435969171576,0.032352180024711,Parcel_249
0.0469971171413665,0.0461697050298977,0.0432155944647957,Parcel_250
0.0479426429746226,0.0457645728087483,0.040131542474348,Parcel_251
0.0412905631809276,0.0418865394406336,0.0429428404178012,Parcel_252
0.0272215848289775,0.0271104874103363,0.0253239312834149,Parcel_253
0.0325380396907483,0.0305533012840282,0.0322463593762379,Parcel_254
0.0366773814884145,0.0343112927941872,0.02995635594465,Parcel_255
0.0480797952572603,0.0472487893134774,0.0386482058383924,Parcel_256
0.0552401487174367,0.0517883805502927,0.0452870922962173,Parcel_257
0.044127499384498,0.0430700984157198,0.0384766975606556,Parcel_258
0.0344773605702971,0.032314471444415,0.0312713852084054,Parcel_259
0.0412839671926879,0.03916373359843,0.0428599293669305,Parcel_260
0.0202677091734268,0.0200883620460227,0.0251133336162634,Parcel_261
0.0251054367468613,0.0243135036021031,0.0263257339308782,Parcel_262
0.0195531912175999,0.0184836933220344,0.0171854429602225,Parcel_263
0.03684069264411,0.0373589576399057,0.0376951045055038,Parcel_264
0.0256145583219768,0.0285048552952481,0.0248831525528293,Parcel_265
0.0377837353629992,0.0383572567410711,0.034682990514377,Parcel_266
0.0128742802073194,0.0132954977123594,0.0150552903473657,Parcel_267
0.0170628814439578,0.0168002549405381,0.0124919729592307,Parcel_268
0.0176815845533479,0.0174530645028601,0.00879388097059997,Parcel_269
0.0197406740542964,0.0196175677352735,0.020871089059155,Parcel_270
0.0209413042728464,0.022524349737228,0.0218168322283441,Parcel_271
0.0208931627113033,0.0212608899179428,0.0219491889978574,Parcel_272
0.0354412208766562,0.0375893473269226,0.0373724993472623,Parcel_273
0.0464118019724696,0.0477443847105475,0.0433902627948232,Parcel_274
