component_01,roiName
0.0448643518735454,Parcel_278
0.0334253242563412,Parcel_279
0.0421668431542515,Parcel_280
0.0243635662259686,Parcel_281
0.0247298193397651,Parcel_282
0.0392237608486308,Parcel_283
0.0739602775656089,Parcel_284
0.0301703862251191,Parcel_285
0.0451462909775224,Parcel_286
0.0391393333488883,Parcel_287
0.0392679961514163,Parcel_288
0.050695357790755,Parcel_289
0.0570048924902736,Parcel_290
0.0329284240377912,Parcel_291
0.0536981029829497,Parcel_292
0.0340740650319864,Parcel_293
0.0373289455194331,Parcel_294
0.0410172016359769,Parcel_295
0.0434217173025612,Parcel_296
0.0486994594023829,Parcel_297
0.0524284270024489,Parcel_298
0.0456074596385971,Parcel_299
0.0378373801617941,Parcel_300
0.0512199603316194,Parcel_301
0.0606175297331042,Parcel_302
0.05008338820292,Parcel_303
0.0545904786617685,Parcel_304
0.0516515053312267,Parcel_305
0.0351587751675768,Parcel_306
0.0233592430454145,Parcel_307
0.0562735902073672,Parcel_308
0.0347679842270732,Parcel_309
0.0354415419258124,Parcel_310
0.0238909808266019,Parcel_311
0.0231268046265415,Parcel_312
0.0354352723810221,Parcel_313
0.0223720353558847,Parcel_314
0.0222116050266882,Parcel_315
0.0343996271666083,Parcel_316
0.019088046374038,Parcel_317
0.0332593810858569,Parcel_318
0.0277653951165483,Parcel_319
0.0421802747547653,Parcel_320
0.0396245348585429,Parcel_321
0.052512798777321,Parcel_322
0.0503808867799024,Parcel_323
0.0631706899040577,Parcel_324
0.0371041154605629,Parcel_325
0.0379737148833288,Parcel_326
0.0113985120008567,Parcel_327
0.0103448292672315,Parcel_328
0.0119233240854167,Parcel_329
0.0372381012580214,Parcel_330
0.0273937959568717,Parcel_331
0.0133303392207351,Parcel_332
0.0469423112845489,Parcel_333
0.0473044258692857,Parcel_334
0.0368624423726498,Parcel_335
0.0364058237881946,Parcel_336
0.0438564910427703,Parcel_337
0.0616636136945067,Parcel_338
0.0597123737916,Parcel_339
0.0700681632584697,Parcel_340
0.0496671608737349,Parcel_341
0.0494293568809582,Parcel_342
0.0228406766898812,Parcel_343
0.0204086042700263,Parcel_344
0.0340784747761102,Parcel_345
0.0506362917817325,Parcel_346
0.0606181250302852,Parcel_347
0.0559225631192592,Parcel_348
0.0288016530164142,Parcel_349
0.0339708536361294,Parcel_350
0.0361285026481353,Parcel_351
0.044444267412604,Parcel_352
0.023991297366813,Parcel_353
0.0287001832001807,Parcel_354
0.0222181840213764,Parcel_355
0.0207190852494638,Parcel_356
0.0580555927572837,Parcel_357
0.0806245046307045,Parcel_358
0.0515314626990062,Parcel_359
0.0622968112288481,Parcel_360
0.0371480954605124,Parcel_361
0.0269563127633983,Parcel_362
0.0445287497639286,Parcel_363
0.0439634940585367,Parcel_364
0.0636460339691169,Parcel_365
0.0608242054571232,Parcel_366
0.0264402101751569,Parcel_367
0.0421185907994685,Parcel_368
0.0440699223033901,Parcel_369
0.0454219495907236,Parcel_370
0.0201395691115831,Parcel_371
