component_01,component_02,component_03,component_04,subjectID
-18.1888178448645,16.3388046180625,-7.19192358787156,7.6042274740376,row_088
-12.2892623647792,6.24968397899272,-16.2459722499348,15.0251033573677,row_089
-33.755035231401,40.385974943861,-12.6782529214888,16.7285744326682,row_090
-20.0115947742079,23.2366470102259,-21.752667318449,27.9243448571476,row_091
-9.45414794732961,5.2031496385335,-17.9320067525351,14.5039189180567,row_092
-15.1264006375655,11.3558573104378,-5.73923927504953,10.307618457125,row_093
8.54206508121542,-4.26776554908775,7.29145120081046,-1.90466513608924,row_094
10.6177690727606,-11.3763380170138,4.88871709177994,-6.0672703551604,row_095
2.21455970285528,2.26193189046667,4.921209063012,-2.22977518611043,row_096
21.2830801857223,-19.6483268557602,10.101542957926,-10.9071906956628,row_097
-34.1133632646321,37.0989228772376,-10.1753764890963,17.5486429264256,row_098
-37.2375793936725,37.9430897837583,-20.8307309396072,21.8470310227629,row_099
5.72787213901839,-10.4844069203931,-2.40511866183219,-6.0525782271132,row_100
-36.9970543667906,24.3384296125526,-39.9570694217919,39.4965617840939,row_101
-27.2134532898967,18.676126070847,-25.5875551280138,22.7419047374058,row_102
-15.1106751184492,12.9824122695174,-3.62825058785872,4.82238510444368,row_104
-10.7669151959131,12.630829974386,-11.0136953683027,11.3162468795987,row_105
1.71224107813643,5.76271357633112,7.41242919420288,-2.97374180718012,row_106
-18.5596385367779,15.9941579009504,-18.3773705388269,18.6965300434998,row_107
-6.07953822355376,6.63122714214974,-13.2539618660288,9.31950290904805,row_108
10.8168308537173,-8.76180614033707,13.6221597408373,-11.7570181264736,row_109
-12.7060551073989,9.81790839246117,-15.9351782501205,13.3431573044699,row_110
13.0907433225061,-8.82387987577706,7.75650946064627,-5.89804571501886,row_111
-45.7318812690003,33.7179984224289,-41.3545496374052,38.0711955513593,row_112
46.3836342579892,-34.7139277628621,29.3914970177655,-22.9273999947718,row_113
6.19169120030386,-1.55022725533448,7.12194221269034,-1.6800080951686,row_114
-43.664103996205,38.9649930884227,-31.7982307941558,27.1590059982526,row_115
36.3036348390218,-48.657733905065,-1.85758237609528,-8.41288190692851,row_116
-2.73897788353623,7.57259971798805,-11.6206225174188,18.7501552863144,row_117
4.85526319228107,-11.5904882645606,-2.83500100242372,-1.20624678247613,row_118
-19.0146505074787,17.5240246219444,-19.3239079152046,14.5445511791266,row_119
-21.2606624881162,26.2703296616608,-18.759197584786,23.3530625418035,row_120
-4.22395011883478,1.87203147444851,-9.20068954831813,11.4507063294045,row_121
-11.149647599377,13.827269989247,-7.87138184563599,11.1549362719565,row_122
7.88494810939897,-1.36951076421587,17.4625944110648,-11.454375222778,row_123
-34.4225657213215,21.4895481565974,-31.8980810801648,22.3390284556684,row_124
8.73194650328296,-3.81093949873682,12.3439813288618,-10.41685178338,row_125
-28.7894190567599,34.6200075341206,3.17742764361066,4.65288709279436,row_126
-0.577006090536114,-12.2285374607113,-25.5582549200607,15.268862366228,row_127
7.36173731004485,-8.32549062430918,-11.5749447354763,19.4585661198705,row_128
-75.5616474471432,62.039157971164,-73.989477681568,72.3509463435978,row_129
9.96670391709098,6.67614668339064,35.4843375999585,-25.2076642995187,row_130
-25.1573271893349,22.4543282380345,-31.0818997310716,31.5314289242992,row_131
-16.4091363544515,8.95881342275692,-23.814146033096,21.9221111475071,row_132
-19.7339611929552,19.3801142348263,-19.0921668419873,22.4540913699042,row_133
3.56071358947495,8.16346916607253,19.3879053764336,-6.91480354818298,row_134
-15.7734369759541,14.1808433653202,-17.6787158280154,14.5322885321024,row_135
-12.0137170502975,8.93036433317891,-12.2782615406462,8.2672511797342,row_136
-32.4773842728587,28.7880853475866,-20.2864338095372,17.9663422132675,row_137
-0.358305769008249,-6.83473400905804,-6.01478500881054,-0.753085584149072,row_138
29.2102097601689,-22.1265405658398,14.4943295066939,-12.1817709592903,row_139
-29.265820640639,21.7338065516988,-27.2532080537296,22.2322346367587,row_140
4.32956107387563,-6.28863851457024,-0.316558951675463,-4.29520161225293,row_141
-6.17774335895041,3.57941827938687,-8.28680536410805,4.23132010952654,row_142
-13.3895019846881,10.4352978660186,-7.81211627406408,7.27628317365415,row_143
-27.0196371565999,18.7144406958827,-35.8297278132514,31.9225859084608,row_144
-1.31279875513739,-2.99324104109914,-15.4519078549547,7.546942459107,row_145
-2.17380246159445,-0.929822931829307,-4.73375054086155,2.17923860352351,row_146
-23.0498370119345,19.6314884600726,-20.5632149384397,15.2432026354306,row_147
-14.4825024862664,14.6225723789267,-3.5459477796938,7.75129190525728,row_148
-13.2415498124897,19.3911314666569,-0.328115097758979,4.36353202960412,row_149
-28.9431335052126,26.8301961950209,-34.0374560605631,35.1450572553908,row_150
0.200469812380685,4.43863664593333,14.3231005671358,-13.2512273817537,row_151
