component_01,component_02,component_03,component_04,component_05,subjectID
-1.54171876558965,4.1441745501738,-3.65432385382175,4.24186984076186,1.04436082560156,row_181
-10.7039721820906,8.28358843848648,-4.35395865451167,1.4736888173323,-4.93473173656356,row_182
5.72891293124624,0.994586050064596,1.93594625185816,5.80156890608174,6.47036543349419,row_183
-11.1703144980156,7.53791466872924,-11.2561022105755,0.654023725390503,-9.41710730280081,row_184
-20.4873232609618,26.4668220251349,-17.3904028858717,14.8183299789743,-12.280410213163,row_185
-13.0081088725908,12.86558967785,-6.61444826281213,10.3093894818984,-0.459106381827838,row_186
-56.2297639813326,58.1365405966916,-33.3999082562079,34.7278314813689,-16.5684145677534,row_187
10.2822196331967,-10.6099434623323,10.1997857565376,-9.5522742389909,5.89062522302929,row_188
21.0722130291402,-15.7347501918284,27.0728901327194,-14.9747526351272,14.0344290659381,row_189
-4.16680039668595,0.698357498617772,-9.97557793571063,7.1462944805614,-0.746449091058335,row_190
29.9339588461483,-23.8100000427024,6.57299300700363,-5.07356795287954,8.28497714085429,row_191
-16.0030121918989,12.3962221858981,-19.226223176378,8.86775272763251,-9.65811634743518,row_192
-16.4762150512529,12.7142794749238,-12.0044252680001,3.18903003916783,2.44081246628369,row_193
16.7891518108925,-21.6726937568818,5.29643941380878,-5.96710341933407,6.20392801995731,row_194
-27.003376312734,12.1564990631959,-38.4123039669921,12.1035160417665,-21.5122844682551,row_195
-29.027039403653,22.3684659758183,-29.6587062747794,14.0459515634434,-15.7519407340858,row_196
-14.3849616182206,7.43623641215652,-18.8656306408501,8.6279162449469,-8.04563252564134,row_197
17.739978401756,-24.0245778211636,9.02357060923978,-2.12539443510628,15.3645333772045,row_198
-16.5499940882028,14.4099633876965,-23.3028727632438,14.8236942933578,-11.5141828167417,row_199
-59.3450307762658,89.5713572868803,-35.7714268429318,45.8201332622133,-38.4461472069102,row_201
-3.64717712417818,-2.90919083639257,-8.36365904415253,2.71175655090871,-4.34138954172897,row_202
12.7440609307168,-6.61214724271577,16.7499760906293,-5.48613036208958,7.83309767847219,row_203
-20.5583392716199,16.9365402755336,-24.6696241476199,9.900365450059,-17.7336088476256,row_204
-28.8795542854138,21.0328562878947,-28.5487339480354,12.1814725601233,-19.4935236889264,row_205
-13.6964397628742,17.6477406398457,-11.4957525480865,21.7375805759372,0.011901975240498,row_206
-4.79822677350162,-9.54941105684701,-9.14878781553965,-2.53662408570264,-3.89149820063979,row_207
7.67034063783022,-7.26841081394904,-7.989809235522,-4.79374256461585,-8.08719397735688,row_208
53.7723798064416,-71.1601626799209,11.4405033407108,-31.9412815513066,17.6153987201606,row_209
-26.5218809488896,23.1574032445776,-29.8001780203123,11.3416600464577,-19.5073376674247,row_210
-4.02105620859538,-7.37799371994846,-16.5228291169546,1.53231001073371,-8.77993630805871,row_211
-15.5776074905913,5.43464968877926,-26.5449220449272,1.01764176908434,-19.4678639735529,row_212
-14.5999245665216,16.1992676421182,-9.17679593162113,5.22938364366577,-7.16773625622243,row_213
6.46728163461966,-16.1987949101572,-8.21321374863907,-8.30854521625074,-8.11926539676206,row_214
8.94652860191475,-7.52479821268108,6.32653545233257,1.54753294865119,8.08180614671923,row_215
-1.97113902136178,-0.39096189813289,-8.62110416426118,3.18795719934641,-4.99754117452851,row_216
-1.97823326258016,6.37916170504368,-6.81501108774451,13.6637749712746,1.22909865193591,row_217
-18.5887641712312,10.8225540857128,-24.5566725309561,16.0554638800193,-2.35305429618532,row_218
-24.1324913229712,20.0441905300146,-12.7121959143017,5.21514809748377,-5.27714751614069,row_219
