component_01,component_02,subjectID
-2.34352342951796,4.04170127950299,row_082
-9.80491147140091,13.7282340246855,row_083
5.54352431062584,-8.64584419405788,row_084
-11.3744096530284,13.3943970288059,row_085
-0.332207181214806,3.84290371545119,row_086
3.11038438366842,-3.28348665759651,row_087
3.75287565496225,-4.07984666437829,row_088
-8.59003597158196,10.7592895623202,row_089
4.28039462065243,-9.67439914013493,row_090
-12.2689828947582,13.3475655296162,row_091
-12.5492805123484,11.5805788490087,row_092
4.24431906132227,1.56561234212443,row_093
1.81244583024043,0.953105341348663,row_094
-0.702144483288542,1.47344922201744,row_095
2.82310022272429,-3.59616761155071,row_096
-2.60974175703647,3.11230414054154,row_097
8.8523053232627,-8.1447096424211,row_098
-0.246456107422921,-3.74758136443348,row_099
-4.7137936002667,0.980663256407728,row_100
-16.5180035677782,22.13359833633,row_101
-8.54987262217759,9.46919239321743,row_102
6.2793895397349,-5.2438262577203,row_104
-6.24408920968999,3.82442895263826,row_105
4.35941417807939,-5.96501327101843,row_106
-7.79181875568901,7.91521166539142,row_107
-11.1898371563464,6.1770883585239,row_108
7.60461889407333,-6.09064025544669,row_109
-8.5480506990749,6.81509982087994,row_110
-0.803880175554243,0.805316098648639,row_111
-13.8009495813836,15.0101881637187,row_112
0.424476952820651,1.97534669825099,row_113
2.99496009413495,-0.654439657303378,row_114
-6.41713140762196,0.467322596082328,row_115
-20.1782235487143,24.5792618300552,row_116
-12.400877669801,15.2010444926374,row_117
-3.60653162764841,5.59170538322822,row_118
-8.90491956285654,3.09620164432081,row_119
-8.51056968196512,6.39808186720892,row_120
-6.38814582309537,10.1418199902057,row_121
-2.5319590675308,2.20997497566474,row_122
12.1377430095161,-10.5689857577307,row_123
-10.3788207614001,7.48882289383231,row_124
6.51822686363042,-7.59042101517258,row_125
19.3788804268478,-19.9835961497934,row_126
-23.2999693740487,23.6528370992104,row_127
-16.375998348859,25.6877844969547,row_128
-28.7381725339433,29.2185079008527,row_129
26.7538408529514,-29.0268265070004,row_130
-17.0446919901141,16.7579587170019,row_131
-13.6680258897792,16.0142288127752,row_132
-8.50748965815726,9.82565151670962,row_133
15.0563090819279,-11.9266299318984,row_134
-9.41237358552813,5.92194143077033,row_135
-5.11531690120093,2.26337986683581,row_136
-1.19164275002965,-1.97183095934413,row_137
-3.929806950778,3.07356707212993,row_138
-4.18423732136499,4.14078637434101,row_139
-9.60145993896807,7.35639396160857,row_140
-2.03354437393763,-0.410401024179036,row_141
-4.22658720232707,1.6778209072424,row_142
0.823559809460921,-0.549364224201786,row_143
-20.0515633112776,19.7859961690459,row_144
-14.3678564461769,9.99067134683865,row_145
-2.93187984294245,2.75680949785684,row_146
-7.33833458060045,2.21296006426758,row_147
4.83171760982302,-2.53145377114314,row_148
5.82437175995089,-8.53609403657564,row_149
-18.1593614094535,17.7236486567255,row_150
13.9021609285238,-16.6706201892176,row_151
-2.07317840512215,-1.32766657626564,row_152
8.49353365305969,-4.03826639295536,row_153
-0.0714435385859586,0.469255192251928,row_154
-7.67521113704319,7.61169238913282,row_155
