component_01,roiName
0.0370691400154418,Parcel_471
0.00168746177426209,Parcel_472
0.0422382333883528,Parcel_473
0.0270824865092294,Parcel_474
0.0725642236672196,Parcel_475
0.0819891861419442,Parcel_476
0.0156232999100412,Parcel_477
0.0299006329269782,Parcel_478
0.0103524626860009,Parcel_479
0.0287177632211788,Parcel_480
0.00563622629470848,Parcel_481
0.0624885089926975,Parcel_482
0.0260036216967578,Parcel_483
0.0480544696406015,Parcel_484
0.0123252979759319,Parcel_485
0.0144228698681158,Parcel_486
0.0169901536593802,Parcel_487
0.0122256647616012,Parcel_488
0.0293363449153658,Parcel_489
