component_01,component_02,component_03,component_04,component_05,component_06,subjectID
-83.1966914253478,-18.2085864783879,-73.515042279298,6.383291496252,62.8407530894369,25.5603074444539,row_201
-31.1513601458233,-29.7097124192818,-2.92889269854434,-16.2801438620139,11.3651397920315,12.1164301846688,row_202
28.5895180941073,28.0573927875373,3.54360000784002,13.2874787771522,-9.06219591471672,-9.37188654753078,row_203
-16.0897159785229,-15.8840232885182,-0.697393756771603,-0.379701514499516,11.3500737761776,4.25742549207623,row_204
-60.0937526777732,-46.4361095220883,-15.4142860757673,-22.5100296611136,24.1519419578274,18.3595562716319,row_205
-33.507439052783,-22.5254517487104,-18.457783584016,-12.9186920624399,13.134018673685,19.9820695962856,row_206
-14.8990441649444,-23.4742144162502,12.4099883768303,-15.0322886088484,-0.363467442244108,5.40115696403402,row_207
-12.3326238908251,-19.0756824779024,0.294580175529572,-2.09961955614687,10.1514285692056,2.67703802194893,row_208
9.01945008990352,-40.4487178884564,38.0175961460111,-22.6132342896769,-19.3035560366431,1.94562044569749,row_209
-42.7257143396611,-34.751412483629,-12.9994330370239,-11.6688397467924,19.7627767026437,11.436387799043,row_210
1.68928671114634,-14.5472051126134,18.6229698495897,-1.01495704595311,0.77156270452194,0.285803198580466,row_211
-9.81895676916127,-19.8931133411036,11.7355849032727,-0.277764237545711,7.23864971981835,-1.23955229234823,row_212
12.4131000800775,14.8094644243727,0.630062607358955,11.9918071585177,-2.06508076135782,-7.45199315916237,row_213
-34.6197325977985,-39.6218604643797,2.79763946300203,-18.0006585914526,14.1335846174424,10.0098904027102,row_214
-29.7010598410496,-23.672039454517,-13.2222231943201,-18.3482908302935,7.66978876558976,15.3144012943442,row_215
-2.40034146913209,-7.54651869059599,4.42984079361473,0.956029601187331,3.91398481572632,1.82623722855441,row_216
-29.7937532161108,-23.8765819764786,-15.3282309381939,-11.9118956827743,12.7763683586653,17.484133878198,row_217
-33.9913591777904,-37.8440477182527,-5.16048622581667,-21.778775055421,3.52595429887763,17.8643840873076,row_218
-69.9702372950996,-45.0322859884028,-30.3682538691341,-34.6649752519117,16.0093254384333,20.1234685699382,row_219
-61.1115824288793,-41.2773879457843,-27.0305593444621,-20.8666960613826,21.9612213102678,18.4455230801337,row_220
-45.7917039828056,-33.1266300458244,-19.512349222448,-15.2179363482345,20.4684199132875,14.32809013387,row_221
-7.13535988656068,-9.74630443772034,-1.40457627864216,-9.15788574618994,-0.9771467269908,3.81183060615298,row_222
-76.1805484523021,-43.0456394316871,-36.9199477000723,-29.9551811228593,26.9687034983489,28.8749557548137,row_223
-2.63259757766765,0.621429003485033,-9.30315264277467,-2.81959408872933,-2.48793098859655,3.46035610569625,row_224
-38.4000430291887,-16.8088286513967,-24.0905652313523,-8.27441920273525,19.174005786681,7.99617439372046,row_225
-19.4910337954093,-24.9224231045088,-4.34593961451224,-5.40119379390423,7.52492118826853,5.62256360228393,row_226
40.8682158591295,-1.29195772351475,47.7088837111983,15.0344773871296,-7.27055400296932,-14.2956068021911,row_227
24.2636237040415,31.8185612959113,-1.8079396134233,9.76102325387587,-13.2448962489175,-11.0651637396217,row_228
15.1355935641759,27.1464408709812,-12.2637123181512,1.06950728011791,-9.87441481854936,-2.98785804202069,row_229
-1.17635672621788,-12.0078452057311,-2.84339468312485,-5.8832242297878,-0.688454970906968,5.78825729821527,row_230
-2.78015817096589,-2.25924105657873,-0.219015393533138,-3.26121197076144,-2.13226734513884,2.58859586053555,row_231
-35.2199554430008,-33.3072806534391,-8.3996368911113,-23.6716655742266,3.57122225525154,16.3287119489637,row_232
37.7134349916577,35.4042427949439,7.61613237867742,14.631843550989,-16.0701194754751,-9.82468367971353,row_233
-65.9499503512226,-36.984002951743,-33.249265596852,-28.6467268322229,14.3534410420722,22.8805742797274,row_234
-51.8140452307134,-37.2832215656409,-19.9402065550639,-18.7428906126446,16.2128555779853,16.9212847775777,row_235
36.7636048738963,18.9461522740989,20.7872472427867,8.49649609869015,-17.1087023901842,-6.89164324701014,row_236
-24.8530326585432,-22.0398381157899,-10.6236446533561,-13.0867480910085,3.96424155734927,11.0812897780606,row_237
-79.1011015541272,-58.2101604516571,-23.8597639498524,-34.9457157610269,27.3578433839839,29.1629551520963,row_238
-24.7524506725363,-0.0846615834668643,-24.4997919896074,-5.60200426355118,7.25673386848929,7.41125107271301,row_239
-21.9212883102735,-19.663235776358,-6.50526943832601,-9.88547395355044,8.47418185291114,7.85824871482562,row_240
-11.6044311441012,-6.33506703481227,-4.29755945377396,-1.07132237412084,8.44222514264748,2.04147293955939,row_241
24.8806000706437,24.0408173548854,3.8629194600295,7.72680321566888,-12.9784183090518,-12.2568399892912,row_242
-74.029641682243,-42.0116098728555,-36.1431636595934,-35.688623772646,19.3108628817344,26.6333105453568,row_244
4.84797494067857,2.70343875805821,3.92075367443916,-2.63116244896224,-8.06425153748702,-8.06342194818631,row_245
-22.5623110738894,-20.6048483891917,-4.98645323489512,-9.02724916917358,9.12948112226526,9.09054389386355,row_246
-44.3064085857324,-39.5179483533721,-9.72603949795397,-20.4182501886838,18.7156351416416,14.4427275575729,row_247
19.7775339555715,21.3149637151291,4.04322761874809,17.7712468155662,0.332755138739003,-8.07764275993686,row_248
-50.1212429094334,-32.9152471458408,-21.1960902131279,-20.1752996569939,19.2436361400408,15.8963901314739,row_249
-5.05517468661985,-11.7077265205097,2.07131088774343,-1.31903075324629,2.47236004427518,3.43793579358653,row_250
-22.3002050808572,-36.2429550511739,1.99617321645809,-13.9201328325948,7.25270434344467,13.3283192721717,row_251
-22.4528919936938,-23.5378429750879,-2.39472225354784,-12.1698475393784,9.96512403429536,8.41054856736275,row_252
-20.2090589068478,-12.5644517891007,-11.9022025252398,-11.0568806519844,3.52222681671608,8.82985446181893,row_253
7.53473561307028,-3.3402846009089,9.98405844993912,-1.89433759619592,-7.84779381185645,-2.37757862427319,row_254
-43.5758374118079,-37.3055589699475,-20.3370212529847,-17.1710479891352,7.45265874309992,18.7341061256011,row_255
